accident_uid,accident_type,accident_type_de,accident_type_fr,accident_type_it,accident_type_en,accident_severity_category,accident_severity_category_de,accident_severity_category_fr,accident_severity_category_it,accident_severity_category_en,accident_involving_pedestrian,accident_involving_bicycle,accident_involving_motorcycle,road_type,road_type_de,road_type_fr,road_type_it,road_type_en,canton_code,municipality_code,accident_year,accident_month,accident_month_de,accident_month_fr,accident_month_it,accident_month_en,accident_week_day,accident_week_day_de,accident_week_day_fr,accident_week_day_it,accident_week_day_en,accident_hour,accident_hour_text,gemeinde_f,gemeinde_d,lon,lat
11B7DC39DB08024AE0630AB38B02A2DE,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,AG,4289,2024,2,Februar,février,Febbraio,February,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,06,06h-07h,Zofingue,Zofingen,7.937388053150878,47.2825922992292
11B7DC4B604E0244E0630AB38B0224D9,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,351,2024,1,Januar,janvier,Gennaio,January,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,07,07h-08h,Berne,Bern,7.426217577994003,46.95593938633014
11ED33DF08890138E0630AB38B028687,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,AG,4263,2024,1,Januar,janvier,Gennaio,January,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,17,17h-18h,Zeiningen,Zeiningen,7.889144298750777,47.55417494862777
11EEB153A5B701B8E0630AB38B0244CD,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5884,2024,2,Februar,février,Febbraio,February,aw406,Samstag,samedi,Sabato,Saturday,11,11h-12h,Corsier-sur-Vevey,Corsier-sur-Vevey,6.858420000980176,46.48730144289997
135CE8752B4301FCE0630AB38B026FB5,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,ZG,1701,2024,3,März,mars,Marzo,March,aw404,Donnerstag,jeudi,Giovedì,Thursday,09,09h-10h,Baar,Baar,8.51336997289548,47.192712160680635
135CE8752D0B01FCE0630AB38B026FB5,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,LU,1059,2024,2,Februar,février,Febbraio,February,aw404,Donnerstag,jeudi,Giovedì,Thursday,18,18h-19h,Kriens,Kriens,8.271211380920953,47.03393455361876
136281B97914012EE0630AB38B025EFC,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt439,andere,autre,Altro,Other,AG,4254,2024,2,Februar,février,Febbraio,February,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,15,15h-16h,Möhlin,Möhlin,7.894444987534597,47.580497189285985
13892693C6AD0152E0630AB38B022AB9,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SG,3202,2024,2,Februar,février,Febbraio,February,aw407,Sonntag,dimanche,Domenica,Sunday,15,15h-16h,Muolen,Muolen,9.314159735750085,47.522888082267684
139FB29C73E6010CE0630AB38B029C9B,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,BS,2703,2024,2,Februar,février,Febbraio,February,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,08,08h-09h,Riehen,Riehen,7.653112198893711,47.58670635767087
13D7B3C4B82D025AE0630AB38B024401,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5586,2024,1,Januar,janvier,Gennaio,January,aw404,Donnerstag,jeudi,Giovedì,Thursday,22,22h-23h,Lausanne,Lausanne,6.615721618070677,46.521109003037964
13D7C32F69FE0122E0630AB38B02BDEE,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6643,2024,1,Januar,janvier,Gennaio,January,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,16,16h-17h,Vernier,Vernier,6.103644222726913,46.21055099935182
13D9D60012120196E0630AB38B02C2BF,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,LU,1061,2024,3,März,mars,Marzo,March,aw401,Montag,lundi,Lunedí,Monday,10,10h-11h,Lucerne,Luzern,8.312058529372276,47.06266872207878
14787EBCCF6D025AE0630AB38B024BBF,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,SG,3443,2024,2,Februar,février,Febbraio,February,aw407,Sonntag,dimanche,Domenica,Sunday,10,10h-11h,Gossau (SG),Gossau SG,9.267930744929764,47.411883129472436
148B3AA96A97022EE0630AB38B02B19E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt439,andere,autre,Altro,Other,ZH,2,2024,3,März,mars,Marzo,March,aw404,Donnerstag,jeudi,Giovedì,Thursday,17,17h-18h,Affoltern am Albis,Affoltern am Albis,8.447803427295794,47.27635972121689
149458ACDD259145AB2B03AD2C772FF0,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6621,2024,10,Oktober,octobre,Ottobre,October,aw402,Dienstag,mardi,Martedì,Tuesday,08,08h-09h,Genève,Genf,6.131537575663731,46.20602825547053
14C6D41300A89E439A3A0714DAB9F1ED,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5827,2024,11,November,novembre,Novembre,November,aw402,Dienstag,mardi,Martedì,Tuesday,16,16h-17h,Trey,Trey,6.925838823823759,46.769372628210334
14F5287E379D020CE0630AB38B02B831,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SG,3316,2024,2,Februar,février,Febbraio,February,aw402,Dienstag,mardi,Martedì,Tuesday,10,10h-11h,Weesen,Weesen,9.098428808340639,47.13527133975809
151A38DE5DBD01FCE0630AB38B022C70,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SG,3443,2024,3,März,mars,Marzo,March,aw406,Samstag,samedi,Sabato,Saturday,16,16h-17h,Gossau (SG),Gossau SG,9.255719373556442,47.44396843031549
153F0C1A827C01D8E0630AB38B02C363,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,AG,4140,2024,4,April,avril,Aprile,April,aw405,Freitag,vendredi,Venerdì,Friday,14,14h-15h,Oberkulm,Oberkulm,8.126056348021288,47.29641912380642
15555F605B9B01EEE0630AB38B029CCF,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,ZG,1703,2024,4,April,avril,Aprile,April,aw402,Dienstag,mardi,Martedì,Tuesday,03,03h-04h,Hünenberg,Hünenberg,8.412009069533825,47.18631852380607
1590DA6B28FA0172E0630AB38B021FF0,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GR,3637,2024,3,März,mars,Marzo,March,aw401,Montag,lundi,Lunedí,Monday,16,16h-17h,Rothenbrunnen,Rothenbrunnen,9.425461954002344,46.76465456603704
15B8FA706F0C0186E0630AB38B0231C6,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SZ,1301,2024,1,Januar,janvier,Gennaio,January,aw406,Samstag,samedi,Sabato,Saturday,08,08h-09h,Einsiedeln,Einsiedeln,8.756735010095312,47.1396337847776
160BE23BA9E701A8E0630AB38B02000A,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SG,3427,2024,1,Januar,janvier,Gennaio,January,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,17,17h-18h,Wil (SG),Wil SG,9.05738235623498,47.46994484547342
160BE23BC1A601A8E0630AB38B02000A,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,AG,4008,2024,4,April,avril,Aprile,April,aw405,Freitag,vendredi,Venerdì,Friday,13,13h-14h,Küttigen,Küttigen,8.046131774208623,47.40455074168933
160BE23BCBA201A8E0630AB38B02000A,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,SH,2904,2024,4,April,avril,Aprile,April,aw404,Donnerstag,jeudi,Giovedì,Thursday,09,09h-10h,Neunkirch,Neunkirch,8.50115097474542,47.68699461256754
160D73491902012EE0630AB38B02FCEE,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VD,5586,2024,2,Februar,février,Febbraio,February,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,14,14h-15h,Lausanne,Lausanne,6.618121288406033,46.53731034927424
1631FAB8AD6901F0E0630AB38B02570D,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,ZH,295,2024,4,April,avril,Aprile,April,aw407,Sonntag,dimanche,Domenica,Sunday,11,11h-12h,Horgen,Horgen,8.605509592285685,47.253767953199336
1724C291F7DB0274E0630AB38B022AEE,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,FR,2140,2024,4,April,avril,Aprile,April,aw405,Freitag,vendredi,Venerdì,Friday,06,06h-07h,Marsens,Marsens,7.064652047791123,46.6567219151696
1736C1616E9F01FAE0630AB38B02BECD,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6643,2024,3,März,mars,Marzo,March,aw405,Freitag,vendredi,Venerdì,Friday,17,17h-18h,Vernier,Vernier,6.099104980802488,46.216480156207965
1736C1616FA901FAE0630AB38B02BECD,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt430,Autobahn,autoroute,Autostrada,Motorway,GE,6623,2024,3,März,mars,Marzo,March,aw401,Montag,lundi,Lunedí,Monday,17,17h-18h,Le Grand-Saconnex,Le Grand-Saconnex,6.115638350357855,46.23477694352368
1736C161776B01FAE0630AB38B02BECD,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,JU,6800,2024,4,April,avril,Aprile,April,aw401,Montag,lundi,Lunedí,Monday,13,13h-14h,Porrentruy,Pruntrut,7.078720322658481,47.421193779069846
1736C161781401FAE0630AB38B02BECD,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5632,2024,3,März,mars,Marzo,March,aw402,Dienstag,mardi,Martedì,Tuesday,03,03h-04h,Denges,Denges,6.538599197287841,46.514594888215214
1736C1617A6F01FAE0630AB38B02BECD,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt439,andere,autre,Altro,Other,GE,6640,2024,4,April,avril,Aprile,April,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,18,18h-19h,Thônex,Thônex,6.202145355719905,46.188956678500766
1736C1617F6301FAE0630AB38B02BECD,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,VD,5409,2024,3,März,mars,Marzo,March,aw407,Sonntag,dimanche,Domenica,Sunday,15,15h-16h,Ollon,Ollon,6.96800501480273,46.28070867027372
173BACBF3020011AE0630AB38B024A39,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,861,2024,3,März,mars,Marzo,March,aw405,Freitag,vendredi,Venerdì,Friday,14,14h-15h,Belp,Belp,7.493735318735601,46.895884320563866
