"lon","lat","gemeinde_f","accident_severity_category_fr"
8.3693,47.2282,"Auw","a"
8.3693,47.2282,"Auw","a"
8.3693,47.2282,"Auw","a"
8.3693,47.2282,"Auw","a"
8.3693,47.2282,"Auw","a"
8.3693,47.2282,"Auw","a"
8.3693,47.2282,"Auw","a"
8.3693,47.2282,"Auw","a"
8.3693,47.2282,"Auw","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
7.1541,46.8034,"Fribourg","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.1749,46.1996,"Chêne-Bougeries","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
6.7888,46.6988,"Montanaire","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
8.0652,47.3883,"Suhr","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
6.1302,46.1954,"Genève","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
9.2127,47.3819,"Degersheim","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
6.076,46.224,"Meyrin","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.6411,47.0108,"Schwyz","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.7216,47.2404,"Stäfa","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
8.5281,47.3691,"Zurich","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.0305,47.4662,"Wil (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.5489,47.3124,"Oberriet (SG)","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
9.9527,46.5956,"Zuoz","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.1308,46.2087,"Genève","a"
6.8911,46.5856,"Saint-Martin (FR)","b"
6.8911,46.5856,"Saint-Martin (FR)","b"
6.8911,46.5856,"Saint-Martin (FR)","b"
6.8911,46.5856,"Saint-Martin (FR)","b"
6.8911,46.5856,"Saint-Martin (FR)","b"
6.8911,46.5856,"Saint-Martin (FR)","b"
6.8911,46.5856,"Saint-Martin (FR)","b"
6.8911,46.5856,"Saint-Martin (FR)","b"
6.8911,46.5856,"Saint-Martin (FR)","b"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
8.2782,47.0767,"Emmen","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
9.2857,47.5442,"Amriswil","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
7.7157,47.0082,"Lützelflüh","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
6.4147,46.661,"Mont-la-Ville","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
8.3233,47.0392,"Lucerne","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.2525,47.4128,"Gossau (SG)","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
9.3626,47.4116,"Saint-Gall","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
8.6811,47.5432,"Neftenbach","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
9.4357,47.3134,"Schwende-Rüti","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
6.3251,46.4614,"Rolle","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
8.2749,47.0609,"Lucerne","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
7.476,46.8031,"Riggisberg","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
9.0715,47.443,"Jonschwil","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.5465,47.3662,"Zurich","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.4081,46.9957,"Ennetbürgen","a"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
8.7045,46.9889,"Muotathal","b"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
6.8156,46.39,"Saint-Gingolph","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.6253,47.6798,"Neuhausen am Rheinfall","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9886,45.8565,"Coldrerio","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
8.9991,47.3705,"Mosnang","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
6.9079,46.9893,"Neuchâtel","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
9.6067,47.3584,"Oberriet (SG)","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.7039,47.2048,"Richterswil","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
8.539,47.3773,"Zurich","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
10.2229,46.7775,"Scuol","a"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
6.9425,46.2546,"Monthey","b"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
7.308,46.1807,"Nendaz","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
6.1394,46.1939,"Genève","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
8.5234,47.1881,"Baar","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
7.3079,47.0363,"Seedorf (BE)","a"
